1778229209.9872267,154.1,-6.0,365.2,134247,-6.0
1778229209.9872324,173.9,-6.0,152.8,134248,-6.0
1778229209.9872386,177.3,-6.0,137.8,134249,-6.0
1778229213.9582167,196.5,-11.0,3280.7,134250,-11.0
1778229213.958242,201.7,-11.0,1749.3,134251,-11.0
1778229213.9582505,212.4,-12.0,3852.8,134252,-12.0
1778229213.958258,216.8,-11.0,3178.3,134253,-11.0
1778229213.958264,238.0,-12.0,2144.0,134254,-12.0
1778229213.9582698,249.3,-12.0,2189.0,134255,-12.0
1778229213.9582756,270.4,-12.0,3605.5,134256,-12.0
1778229213.9582818,287.1,-12.0,3638.0,134257,-12.0
1778229213.9582877,310.1,-6.0,2423.8,134258,-6.0
1778229213.958294,323.4,-6.0,1324.5,134259,-6.0
1778229213.9583004,341.2,-11.0,1859.2,134260,-11.0
1778229213.9583068,345.6,-12.0,3163.3,134261,-12.0
1778229213.9583132,5.3,-12.0,2973.4,134262,-12.0
1778229213.9583192,14.3,-11.0,2908.5,134263,-11.0
1778229213.9583254,19.2,-11.0,4075.2,134264,-11.0
1778229213.9583318,54.1,-11.0,3872.8,134265,-11.0
1778229213.9583383,94.9,-12.0,132.8,134266,-12.0
1778229213.9583447,95.1,-12.0,132.8,134267,-12.0
1778229213.9583507,101.4,-12.0,2681.1,134268,-12.0
1778229213.958357,106.9,-12.0,130.4,134269,-12.0
1778229213.958363,108.4,-12.0,130.4,134270,-12.0
1778229213.9583697,108.4,-12.0,152.8,134271,-12.0
1778229213.9583762,109.1,-11.0,130.4,134272,-11.0
1778229213.9583826,109.1,-11.0,152.8,134273,-11.0
1778229213.958389,123.8,-11.0,3692.9,134274,-11.0
1778229213.9583955,125.1,-12.0,130.4,134275,-12.0
1778229213.9584017,125.1,-12.0,152.8,134276,-12.0
1778229213.958408,128.3,-12.0,130.4,134277,-12.0
1778229213.9584143,131.7,-12.0,979.8,134278,-12.0
1778229213.9584208,132.1,-11.0,3218.3,134279,-11.0
1778229213.9584272,145.0,-12.0,3887.8,134280,-12.0
1778229213.958433,146.5,-12.0,150.3,134281,-12.0
1778229213.9584403,150.9,-6.0,395.2,134282,-6.0
1778229213.9584472,152.5,-6.0,395.2,134283,-6.0
1778229213.9584534,154.3,-6.0,395.2,134284,-6.0
1778229217.905377,190.2,-11.0,2433.8,134285,-11.0
1778229217.9053998,197.2,-6.0,3870.3,134286,-6.0
1778229217.905407,210.2,-11.0,3153.3,134287,-11.0
1778229217.9054134,258.3,-11.0,2154.0,134288,-11.0
1778229217.9054186,297.3,-12.0,1367.0,134289,-12.0
1778229217.9054239,297.3,-12.0,2198.9,134290,-12.0
1778229217.9054282,316.8,-6.0,3073.4,134291,-6.0
1778229217.9054334,323.0,-11.0,1896.7,134292,-11.0
1778229217.905438,324.9,-11.0,3253.2,134293,-11.0
1778229217.9054434,326.5,-11.0,2159.0,134294,-11.0
1778229217.905448,353.9,-12.0,3463.1,134295,-12.0
1778229217.9054527,15.8,-12.0,2948.4,134296,-12.0
1778229217.9054575,16.5,-11.0,4185.1,134297,-11.0
1778229217.905462,18.3,-6.0,1929.1,134298,-6.0
1778229217.9054666,53.3,-6.0,2723.6,134299,-6.0
1778229217.9054713,59.0,-12.0,2518.7,134300,-12.0
1778229217.9054756,76.2,-11.0,3772.9,134301,-11.0
1778229217.9054801,82.4,-12.0,1791.7,134302,-12.0
1778229217.905485,101.4,-6.0,3473.1,134303,-6.0
1778229217.9054894,106.8,-12.0,3363.2,134304,-12.0
1778229217.905494,116.8,-12.0,145.3,134305,-12.0
1778229217.9054987,125.0,-12.0,130.4,134306,-12.0
1778229217.905503,125.0,-12.0,157.8,134307,-12.0
1778229217.905507,126.9,-12.0,135.3,134308,-12.0
1778229217.9055114,151.1,-6.0,427.6,134309,-6.0
1778229217.9055164,153.1,-6.0,427.6,134310,-6.0
1778229217.9055207,158.5,-12.0,4092.7,134311,-12.0
1778229217.9055252,160.4,-12.0,170.3,134312,-12.0
1778229217.9055302,175.6,-11.0,132.8,134313,-11.0
1778229221.875784,214.5,-12.0,167.8,134314,-12.0
1778229221.875811,217.1,-11.0,2483.8,134315,-11.0
1778229221.8758209,281.2,-12.0,3545.5,134316,-12.0
1778229221.8758292,295.4,-6.0,3518.0,134317,-6.0
1778229221.8758364,321.6,-11.0,2726.1,134318,-11.0
1778229221.8758438,6.5,-11.0,3133.3,134319,-11.0
1778229221.8758504,18.6,-6.0,3810.3,134320,-6.0
1778229221.8758574,74.6,-11.0,3930.3,134321,-11.0
1778229221.8758638,104.7,-11.0,132.8,134322,-11.0
1778229221.875871,108.9,-12.0,130.4,134323,-12.0
1778229221.8758774,108.9,-12.0,155.3,134324,-12.0
1778229221.8758838,121.1,-11.0,185.3,134325,-11.0
1778229221.8758903,151.5,-6.0,457.6,134326,-6.0
1778229221.8758967,153.3,-6.0,457.6,134327,-6.0
1778229225.8259077,198.6,-12.0,4060.2,134328,-12.0
1778229225.8259282,209.8,-12.0,3653.0,134329,-12.0
1778229225.8259346,212.1,-12.0,3827.8,134330,-12.0
1778229225.8259401,217.4,-11.0,2288.9,134331,-11.0
1778229225.8259454,218.2,-12.0,3887.8,134332,-12.0
1778229225.82595,271.1,-6.0,3033.4,134333,-6.0
1778229225.825955,282.0,-11.0,2616.2,134334,-11.0
1778229225.8259597,282.5,-6.0,2171.5,134335,-6.0
1778229225.8259645,300.2,-12.0,1731.8,134336,-12.0
1778229225.8259692,305.5,-11.0,2935.9,134337,-11.0
1778229225.825974,308.1,-12.0,1806.7,134338,-12.0
1778229225.8259785,314.4,-12.0,3972.7,134339,-12.0
1778229225.8259833,348.6,-11.0,2846.0,134340,-11.0
1778229225.8259873,41.9,-11.0,2628.7,134341,-11.0
1778229225.8259916,67.5,-12.0,2693.6,134342,-12.0
1778229225.825996,73.2,-11.0,2336.4,134343,-11.0
1778229225.8260005,91.1,-12.0,3293.2,134344,-12.0
1778229225.826005,100.5,-12.0,3258.2,134345,-12.0
1778229225.8260095,102.6,-12.0,3563.0,134346,-12.0
1778229225.8260138,123.7,-12.0,2478.8,134347,-12.0
1778229225.8260183,143.5,-6.0,3430.6,134348,-6.0
1778229225.8260229,151.8,-6.0,487.6,134349,-6.0
1778229225.8260276,178.0,-6.0,132.8,134350,-6.0
1778229229.7881002,187.4,-12.0,3782.9,134351,-12.0
1778229229.788127,191.3,-6.0,2656.1,134352,-6.0
1778229229.7881365,200.3,-12.0,2488.7,134353,-12.0
1778229229.7881444,208.0,-6.0,1926.6,134354,-6.0
1778229229.788151,219.4,-11.0,3822.8,134355,-11.0
1778229229.7881577,234.8,-6.0,2054.0,134356,-6.0
1778229229.7881644,250.6,-12.0,3525.5,134357,-12.0
1778229229.788171,258.8,-12.0,3058.4,134358,-12.0
1778229229.7881775,265.9,-11.0,1819.2,134359,-11.0
1778229229.7881846,295.3,-12.0,2756.1,134360,-12.0
1778229229.7881916,313.6,-12.0,4045.2,134361,-12.0
1778229229.7881985,332.9,-12.0,2203.9,134362,-12.0
1778229229.788205,347.5,-6.0,3995.2,134363,-6.0
1778229229.788211,357.1,-11.0,3835.3,134364,-11.0
1778229229.7882173,359.6,-12.0,2618.7,134365,-12.0
1778229229.7882237,27.7,-12.0,2833.5,134366,-12.0
1778229229.7882302,28.8,-11.0,2583.7,134367,-11.0
1778229229.7882369,52.1,-11.0,3912.8,134368,-11.0
1778229229.788243,56.4,-12.0,2481.3,134369,-12.0
1778229229.788249,71.7,-11.0,4015.2,134370,-11.0
1778229229.7882552,91.0,-12.0,1764.2,134371,-12.0
1778229229.7882614,113.4,-11.0,167.8,134372,-11.0
1778229229.7882676,126.8,-6.0,4135.1,134373,-6.0
1778229229.7882736,133.3,-11.0,2231.4,134374,-11.0
1778229229.78828,136.6,-11.0,3792.9,134375,-11.0
1778229229.7882862,170.3,-6.0,4102.6,134376,-6.0
1778229233.754344,192.5,-12.0,3615.5,134377,-12.0
1778229233.7543662,215.2,-12.0,2146.5,134378,-12.0
1778229233.7543726,233.4,-6.0,3610.5,134379,-6.0
1778229233.7543786,238.9,-12.0,2059.0,134380,-12.0
1778229233.754383,251.7,-12.0,2965.9,134381,-12.0
1778229233.7543879,255.3,-12.0,3030.9,134382,-12.0
1778229233.7543926,278.3,-12.0,3650.5,134383,-12.0
1778229233.7543974,278.3,-12.0,3842.8,134384,-12.0
1778229233.7544017,307.4,-11.0,4172.6,134385,-11.0
1778229233.7544062,327.4,-11.0,4020.2,134386,-11.0
1778229233.7544107,329.2,-11.0,2171.5,134387,-11.0
1778229233.754415,333.6,-12.0,4005.2,134388,-12.0
1778229233.75442,336.2,-6.0,3070.9,134389,-6.0
1778229233.7544243,356.0,-6.0,3942.8,134390,-6.0
1778229233.7544286,359.9,-12.0,3595.5,134391,-12.0
